"","SID","SEASON","NUMBER","BASIN","SUBBASIN","NAME","ISO_TIME","NATURE","LAT","LON","WMO_WIND","WMO_PRES","WMO_AGENCY","TRACK_TYPE","DIST2LAND","LANDFALL","IFLAG","USA_AGENCY","USA_ATCFID","USA_LAT","USA_LON","USA_RECORD","USA_STATUS","USA_WIND","USA_PRES","USA_SSHS","USA_R34_NE","USA_R34_SE","USA_R34_SW","USA_R34_NW","USA_R50_NE","USA_R50_SE","USA_R50_SW","USA_R50_NW","USA_R64_NE","USA_R64_SE","USA_R64_SW","USA_R64_NW","USA_POCI","USA_ROCI","USA_RMW","USA_EYE","TOK_LAT","TOK_LON","TOK_GRADE","TOK_WIND","TOK_PRES","TOK_R50_DR","TOK_R50_L","TOK_R50_S","TOK_R30_DR","TOK_R30_L","TOK_R30_S","TOK_LAND","CMA_LAT","CMA_LON","CMA_CAT","CMA_WIND","CMA_PRES","HKO_LAT","HKO_LON","HKO_CAT","HKO_WIND","HKO_PRES","NEW_LAT","NEW_LON","NEW_GRADE","NEW_WIND","NEW_PRES","NEW_CI","NEW_DP","NEW_POCI","REU_LAT","REU_LON","REU_TYPE","REU_WIND","REU_PRES","REU_TNUM","REU_CI","REU_RMW","REU_R34_NE","REU_R34_SE","REU_R34_SW","REU_R34_NW","REU_R50_NE","REU_R50_SE","REU_R50_SW","REU_R50_NW","REU_R64_NE","REU_R64_SE","REU_R64_SW","REU_R64_NW","BOM_LAT","BOM_LON","BOM_TYPE","BOM_WIND","BOM_PRES","BOM_TNUM","BOM_CI","BOM_RMW","BOM_R34_NE","BOM_R34_SE","BOM_R34_SW","BOM_R34_NW","BOM_R50_NE","BOM_R50_SE","BOM_R50_SW","BOM_R50_NW","BOM_R64_NE","BOM_R64_SE","BOM_R64_SW","BOM_R64_NW","BOM_ROCI","BOM_POCI","BOM_EYE","BOM_POS_FL","BOM_PRS_FL","NAD_LAT","NAD_LON","NAD_CAT","NAD_WIND","NAD_PRES","WEL_LAT","WEL_LON","WEL_WIND","WEL_PRES","DS8_LAT","DS8_LON","DS8_STAGE","DS8_WIND","DS8_PRES","TD6_LAT","TD6_LON","TD6_STAGE","TD6_WIND","TD6_PRES","TD5_LAT","TD5_LON","TD5_WIND","TD5_PRES","TD5_ROCI","NEU_LAT","NEU_LON","NEU_CLASS","NEU_WIND","NEU_PRES","MLC_LAT","MLC_LON","MLC_CLASS","MLC_WIND","MLC_PRES","USA_GUST","BOM_GUST","BOM_GUSTP","REU_GUST","REU_GUSTP","USA_SEAHGT","USA_SEA_NE","USA_SEA_SE","USA_SEA_SW","USA_SEA_NW","STORM_SPD","STORM_DR","year","month","day","hour","min","geometry"
"120","1997298N06140","1997","101","WP","MM","LINDA","1997-10-31 12:00:00","TS","8.16","115.64","NA","1006","tokyo","main","176","176","OO____________","jtwc_wp","WP301997","8.2","115.8",NA,NA,"30","NA","-1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","115","2","NA","1006","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","265","1997","10","31","12","0","c(115.639999389648, 8.15999984741211)"
"121","1997298N06140","1997","101","WP","MM","LINDA","1997-10-31 15:00:00","TS","8.11","115.08","NA","NA",NA,"main","221","221","PP____________",NA,"WP301997","8.19","115.23",NA,NA,"32","NA","-1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.94","114.79","2","NA","1005","0","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","258","1997","10","31","15","0","c(115.080001831055, 8.10999965667725)"
"122","1997298N06140","1997","101","WP","MM","LINDA","1997-10-31 18:00:00","TS","7.94","114.56","NA","1004","tokyo","main","257","257","OO_O__________","jtwc_wp","WP301997","8.2","114.7",NA,NA,"35","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.8","114.5","2","NA","1004","0","NA","NA","0","NA","NA","0","NA","NA","NA","NA","NA","7.3","114.2","TD","30","1000","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","252","1997","10","31","18","0","c(114.559997558594, 7.94000005722046)"
"123","1997298N06140","1997","101","WP","MM","LINDA","1997-10-31 21:00:00","TS","7.76","114.01","NA","NA",NA,"main","299","291","PP_P__________",NA,"WP301997","8.2","114.11",NA,NA,"37","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.56","114.08","2","NA","1002","0","NA","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","7.27","113.68","TD","30","1000","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12","256","1997","10","31","21","0","c(114.01000213623, 7.76000022888184)"
"124","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 00:00:00","TS","7.65","113.4","NA","1000","tokyo","main","338","330","OOOO__________","jtwc_wp","WP301997","8.2","113.5",NA,NA,"40","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.4","113.5","2","NA","1000","0","NA","NA","0","NA","NA","0","7.5","113.5","1","29","1002","7.3","113.1","TD","30","1000","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","267","1997","11","1","0","0","c(113.400001525879, 7.65000009536743)"
"125","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 03:00:00","TS","7.7","112.72","NA","NA",NA,"main","375","375","PPPP__________",NA,"WP301997","8.2","112.89",NA,NA,"42","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.48","112.79","2","NA","998","0","NA","NA","0","NA","NA","NA","7.63","112.85","1","36","998","7.46","112.42","TD","32","999","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","279","1997","11","1","3","0","c(112.720001220703, 7.69999980926514)"
"126","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 06:00:00","TS","7.85","112.03","35","996","tokyo","main","430","430","OOOO__________","jtwc_wp","WP301997","8.2","112.2",NA,NA,"45","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","7.7","112","3","35","996","0","NA","NA","9","120","120","0","7.8","112.3","2","44","995","7.7","111.7","TS","35","998","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","285","1997","11","1","6","0","c(112.029998779297, 7.84999990463257)"
"127","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 09:00:00","TS","8.06","111.4","NA","NA",NA,"main","453","398","PPPP__________",NA,"WP301997","8.18","111.38",NA,NA,"47","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8","111.28","3","37","995","0","NA","NA","9","120","120","NA","8.04","111.9","2","44","995","8","111.05","TS","37","996","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","288","1997","11","1","9","0","c(111.400001525879, 8.0600004196167)"
"128","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 12:00:00","TS","8.28","110.72","40","994","tokyo","main","391","336","OOOO__________","jtwc_wp","WP301997","8.2","110.5",NA,NA,"50","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.3","110.5","3","40","994","0","NA","NA","9","120","120","0","8.3","111.5","2","44","995","8.3","110.4","TS","40","994","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15","286","1997","11","1","12","0","c(110.720001220703, 8.27000045776367)"
"129","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 15:00:00","TS","8.46","109.97","NA","NA",NA,"main","327","269","PPPP__________",NA,"WP301997","8.28","109.64",NA,NA,"52","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.5","109.57","3","42","993","0","NA","NA","9","125","125","NA","8.51","110.94","2","46","992","8.53","109.71","TS","42","992","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","282","1997","11","1","15","0","c(109.959999084473, 8.46000003814697)"
"130","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 18:00:00","TS","8.6","109.17","45","992","tokyo","main","269","230","OOOO__________","jtwc_wp","WP301997","8.4","108.8",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.6","108.6","3","45","992","0","NA","NA","9","130","130","0","8.7","110.3","3","48","990","8.7","109","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","280","1997","11","1","18","0","c(109.180000305176, 8.60000038146973)"
"131","1997298N06140","1997","101","WP","MM","LINDA","1997-11-01 21:00:00","TS","8.72","108.42","NA","NA",NA,"main","225","149","PPPP__________",NA,"WP301997","8.55","107.97",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.57","107.64","3","47","988","0","NA","NA","9","130","130","NA","8.93","109.77","3","48","990","8.82","108.3","TS","47","987","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","276","1997","11","1","21","0","c(108.419998168945, 8.72000026702881)"
"132","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 00:00:00","TS","8.76","107.56","50","985","tokyo","main","149","89","OOOO__________","jtwc_wp","WP301997","8.7","107.2",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.5","106.8","4","50","985","0","NA","NA","9","130","130","0","9","109","3","48","990","8.9","107.6","ST","50","985","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","17","272","1997","11","2","0","0","c(107.559997558594, 8.76000022888184)"
"133","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 03:00:00","TS","8.76","106.71","NA","NA",NA,"main","85","55","PPPP__________",NA,"WP301997","8.8","106.53",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.53","106.18","4","50","985","0","NA","NA","9","130","130","NA","8.75","107.75","3","48","990","8.96","106.91","ST","50","985","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","16","271","1997","11","2","3","0","c(106.709999084473, 8.76000022888184)"
"134","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 06:00:00","TS","8.79","105.95","50","985","tokyo","main","55","0","OOOO__________","jtwc_wp","WP301997","8.9","105.9",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.6","105.7","4","50","985","0","NA","NA","9","130","130","0","8.3","106.2","3","48","990","9","106.2","ST","50","985","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14","276","1997","11","2","6","0","c(105.949996948242, 8.78999996185303)"
"135","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 09:00:00","TS","8.9","105.29","NA","NA",NA,"main","0","0","PP_P__________",NA,"WP301997","9.04","105.23",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.67","105.23","4","50","985","0","NA","NA","9","130","130","NA","NA","NA","3","NA","NA","9","105.43","ST","47","987","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13","280","1997","11","2","9","0","c(105.290000915527, 8.89999961853027)"
"136","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 12:00:00","TS","9","104.7","50","985","tokyo","main","21","21","OO_O__________","jtwc_wp","WP301997","9.2","104.6",NA,NA,"55","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","8.8","104.8","4","50","985","0","NA","NA","9","130","130","0","NA","NA","NA","NA","NA","9","104.7","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","282","1997","11","2","12","0","c(104.699996948242, 9)"
"137","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 15:00:00","TS","9.13","104.19","NA","NA",NA,"main","74","74","PP_P__________",NA,"WP301997","9.33","104.08",NA,NA,"60","NA","0","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.03","104.4","4","50","985","0","NA","NA","9","130","130","NA","NA","NA","NA","NA","NA","9.02","104.11","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","287","1997","11","2","15","0","c(104.190002441406, 9.13000011444092)"
"138","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 18:00:00","TS","9.3","103.73","50","985","tokyo","main","131","114","OO_O__________","jtwc_wp","WP301997","9.5","103.6",NA,NA,"65","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.3","104","4","50","985","0","NA","NA","9","130","130","0","NA","NA","NA","NA","NA","9.1","103.6","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","292","1997","11","2","18","0","c(103.730003356934, 9.30000019073486)"
"139","1997298N06140","1997","101","WP","MM","LINDA","1997-11-02 21:00:00","TS","9.5","103.26","NA","NA",NA,"main","116","111","PP_P__________",NA,"WP301997","9.73","103.1",NA,NA,"65","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.5","103.56","4","47","987","0","NA","NA","9","130","130","NA","NA","NA","NA","NA","NA","9.26","103.13","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","295","1997","11","2","21","0","c(103.26000213623, 9.5)"
"140","1997298N06140","1997","101","WP","MM","LINDA","1997-11-03 00:00:00","TS","9.73","102.8","45","990","tokyo","main","125","124","OO_O__________","jtwc_wp","WP301997","10","102.6",NA,NA,"65","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.7","103.1","3","45","990","0","NA","NA","9","130","130","0","NA","NA","NA","NA","NA","9.5","102.7","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","10","298","1997","11","3","0","0","c(102.800003051758, 9.72999954223633)"
"141","1997298N06140","1997","101","WP","MM","LINDA","1997-11-03 03:00:00","TS","9.98","102.33","NA","NA",NA,"main","133","133","PP_P__________",NA,"WP301997","10.25","102.11",NA,NA,"65","NA","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","9.93","102.6","3","45","990","0","NA","NA","9","125","125","NA","NA","NA","NA","NA","NA","9.75","102.28","TS","45","990","NA","NA",NA,"NA","NA","-999.9","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","-999.9","-999.9","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",NA,"NA","NA","NA","NA",NA,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11","300","1997","11","3","3","0","c(102.330001831055, 9.97999954223633)"
